index,task,waum
128,bird-2146.png,0.002375926804929713
129,bird-2165.png,0.003535876812121974
130,bird-2170.png,0.002295579510954017
131,bird-2171.png,0.0006947964948445371
132,bird-2189.png,0.0019377740903087637
133,bird-219.png,0.0024055749047242566
134,bird-2193.png,0.0024587690458012512
135,bird-2199.png,0.0022968813152510767
136,bird-2210.png,0.0006763132516813701
137,bird-2212.png,0.0019261798420688468
138,bird-2216.png,0.0024977507963689794
139,bird-2221.png,0.0025125500153767993
140,bird-2226.png,0.0010531361991193862
141,bird-2235.png,0.0010847413484921173
142,bird-2242.png,0.002086950707392002
143,bird-2262.png,0.002748152234454527
144,bird-2270.png,0.003143764235606902
145,bird-2287.png,0.002122359222928637
146,bird-2301.png,-0.0007030325526420518
147,bird-2303.png,0.0023063008962859954
148,bird-2312.png,0.0027039557875450934
149,bird-2315.png,0.002565356529903858
150,bird-2318.png,0.0024219441026799154
151,bird-2321.png,0.0009844655463086371
152,bird-2331.png,0.0011163020976684512
153,bird-2332.png,0.002349678319970635
154,bird-2339.png,0.00218774036922801
155,bird-2352.png,0.002412664998756796
156,bird-2359.png,0.0019194441264638053
157,bird-2361.png,6.511622345243284e-05
158,bird-2363.png,0.0017573187706810198
159,bird-2383.png,0.002960278842261718
160,bird-2391.png,0.0021321115752213123
161,bird-2408.png,0.001950433661434436
162,bird-2423.png,0.0014370757286985036
163,bird-2426.png,9.956725338195713e-05
164,bird-2443.png,0.002177532448451884
165,bird-2448.png,0.0030070295258390798
166,bird-2452.png,0.00221873518480275
167,bird-2464.png,0.00019790299758757824
168,bird-2466.png,0.0021585780031865786
169,bird-248.png,0.0026891476597045664
170,bird-2483.png,0.00246732053683369
171,bird-249.png,0.002942323495250985
172,bird-25.png,0.0022641215354964423
173,bird-2509.png,0.0017006349426004247
174,bird-2512.png,0.002071301179687419
175,bird-2513.png,0.0028546756636578085
176,bird-2515.png,0.0028331632203205744
177,bird-2516.png,0.0023949054440246618
178,bird-2531.png,0.001454264692347277
179,bird-2540.png,0.0008806913867454325
180,bird-2542.png,0.0030415837285345322
181,bird-2544.png,0.00231792800332348
182,bird-2551.png,0.002813688027559866
183,bird-2557.png,0.003032526110308338
184,bird-2563.png,0.0015135541485735838
185,bird-2564.png,0.0029738968320898902
186,bird-2566.png,0.003185813796855744
187,bird-2576.png,0.003064895676305986
188,bird-2592.png,0.0003560321484489556
189,bird-2597.png,0.001075011778078766
190,bird-2610.png,0.0026768716174696734
191,bird-2625.png,0.002718448934819628
192,bird-2629.png,0.00266119191545432
193,bird-2630.png,0.0018132563266704007
194,bird-2659.png,0.0010537351473889228
195,bird-266.png,0.0038445856639021786
196,bird-2673.png,0.0026852085855972414
197,bird-2675.png,0.002471855036758224
198,bird-2685.png,0.002173469010793278
199,bird-2690.png,0.0010683333129989348
200,bird-2691.png,0.0027024568636895177
201,bird-2695.png,0.0029285382390674447
202,bird-2696.png,0.0027946118878216307
203,bird-270.png,0.0018965260823879217
204,bird-2723.png,0.0014378327831699623
205,bird-2728.png,0.0024922483957037105
206,bird-2735.png,0.002402502597633595
207,bird-2739.png,0.0029769639921667698
208,bird-2742.png,0.0024131516349760705
209,bird-2746.png,0.0010104052396526743
210,bird-2751.png,0.0026939359622127315
211,bird-2760.png,0.003010978543052541
212,bird-2769.png,0.004391233340194395
213,bird-2774.png,0.0019416106446593006
214,bird-2806.png,-0.0005958784582047693
215,bird-2808.png,0.00276387323154053
216,bird-2811.png,0.002594249693676031
217,bird-2825.png,0.002150499098571419
218,bird-2828.png,-0.0019447220495363658
219,bird-2839.png,0.0027006063129080176
220,bird-2841.png,0.0034597594435339303
221,bird-2852.png,0.0037607186810711232
222,bird-2856.png,0.0037886617994883054
223,bird-2883.png,0.0037374147926809475
224,bird-2901.png,0.002082116614197141
225,bird-2903.png,0.0035311360327082487
226,bird-291.png,0.0037724352393724665
227,bird-2912.png,0.00273700954228968
228,bird-2918.png,0.0034999827300380157
229,bird-2920.png,0.001240159881713728
230,bird-2938.png,0.004015774478679619
231,bird-2939.png,0.003801964338278639
232,bird-2955.png,0.0036620925432275546
233,bird-2977.png,0.004140684806461298
234,bird-2978.png,0.0010433537850511663
235,bird-2984.png,0.0033276923351905495
236,bird-2985.png,0.004090875933723659
237,bird-2997.png,0.0036481246983536136
238,bird-3003.png,0.003332550994770891
239,bird-3025.png,0.001200136401594395
240,bird-303.png,0.003049539580696235
241,bird-3032.png,0.004045990086392685
242,bird-3034.png,0.003988847151714963
243,bird-3068.png,0.004011824904150392
244,bird-307.png,0.0032851442559618757
245,bird-3076.png,0.003742278454118108
246,bird-3085.png,0.00486424639787363
247,bird-3094.png,0.008015857937311693
248,bird-3114.png,0.0046553284669428536
249,bird-3139.png,0.002474587901950382
250,bird-3146.png,0.004571879910595293
251,bird-3147.png,0.00508396470343036
252,bird-3159.png,0.005228803920807712
253,bird-3167.png,0.004923714566161587
254,bird-3174.png,0.000848072362633804
255,bird-3185.png,0.004844749636643227
256,bird-3193.png,0.0048674709368773895
257,bird-322.png,0.005305540267031004
258,bird-3227.png,0.004347181683072006
259,bird-3250.png,0.002800448328631764
260,bird-3262.png,0.004882681580773114
261,bird-3281.png,0.005195639732015943
262,bird-3304.png,0.0050080039634426395
263,bird-3313.png,0.004684388099065359
264,bird-3319.png,0.0006742324930318502
265,bird-3320.png,0.004833721104558435
266,bird-3322.png,0.005324606193713891
267,bird-3328.png,0.004434405871660221
268,bird-3333.png,0.004541384781406679
269,bird-3352.png,0.003401233725556985
270,bird-3363.png,0.004555786635490721
271,bird-3371.png,0.004839038523667825
272,bird-3382.png,0.004882506611048256
273,bird-3386.png,0.0052953111252056284
274,bird-3398.png,0.001889156077006423
275,bird-340.png,0.0046401464844152696
276,bird-3401.png,0.005174808544290024
277,bird-3408.png,0.004891148617818386
278,bird-342.png,0.0045532664599676025
279,bird-3422.png,-1.657979804169454e-05
280,bird-3428.png,0.004424012547519775
281,bird-3440.png,0.005424135213074087
282,bird-3453.png,0.0049858575001618015
283,bird-3454.png,0.005062028205584625
284,bird-3462.png,0.003611989562720255
285,bird-3468.png,0.0053749366464495435
286,bird-3473.png,0.005128592454725741
287,bird-3474.png,0.005159612187011238
288,bird-3480.png,0.005318215890701444
289,bird-3495.png,0.0019337766363349163
290,bird-35.png,0.005161651234113789
291,bird-3506.png,0.004994512592947552
292,bird-3514.png,0.005766990902858727
293,bird-3522.png,0.005224956760147937
294,bird-3525.png,-0.0014168089732929652
295,bird-353.png,0.006223907711508637
296,bird-3533.png,0.0067858179664868805
297,bird-3534.png,0.006465429797470359
298,bird-3538.png,0.006657284808167931
299,bird-354.png,0.005325531445422321
300,bird-3541.png,0.006635569787324434
301,bird-357.png,0.004246894618881085
302,bird-3573.png,0.0073478522029765915
303,bird-3593.png,0.006127215910233706
304,bird-3595.png,0.003450739640333845
305,bird-3596.png,0.007287236134127375
306,bird-3598.png,0.007921450417666658
307,bird-3604.png,0.007917014558396699
308,bird-3624.png,0.002770496921394112
309,bird-3637.png,0.0022278846191354
310,bird-3652.png,0.007861912583195579
311,bird-3656.png,0.007763578165490785
312,bird-3658.png,0.006579056450998643
313,bird-3668.png,0.0020389696189603837
314,bird-3673.png,0.007889907772108672
315,bird-3681.png,0.007050851220219858
316,bird-3685.png,0.008123598456442515
317,bird-3694.png,0.008364362099936165
318,bird-3710.png,0.00762065213187675
319,bird-3713.png,0.005117830195244557
320,bird-3720.png,0.007627799403765594
321,bird-3721.png,0.008797035528369612
322,bird-3725.png,0.008439746982627868
323,bird-3728.png,0.004490666866008876
324,bird-3733.png,0.00481678043955139
325,bird-3737.png,0.009052579327487768
326,bird-374.png,0.009156152942471789
327,bird-3741.png,0.010313341144587132
328,bird-3758.png,0.009117675072198132
329,bird-3771.png,0.0067685742933181045
330,bird-3773.png,0.008606183319155703
331,bird-3781.png,0.009832554085710201
332,bird-3783.png,0.00912304712242925
333,bird-3791.png,0.009574752852546983
334,bird-3801.png,0.007827451063073575
335,bird-3815.png,0.009784148179172227
336,bird-3816.png,0.009634688378320325
337,bird-3824.png,0.00970045696015764
338,bird-384.png,0.010366753293946198
339,bird-3844.png,0.007032512392403212
340,bird-3852.png,0.009868678599808412
341,bird-3863.png,0.01078671426709475
342,bird-387.png,0.01047722345856259
343,bird-3875.png,0.010394418101078653
344,bird-388.png,0.00636469596995944
345,bird-3887.png,0.009998382117968411
346,bird-3905.png,0.010137319416768218
347,bird-3907.png,0.011531863915960427
348,bird-3908.png,0.011160449096166421
349,bird-391.png,0.008055828270965456
350,bird-3922.png,0.010078261581645698
351,bird-393.png,0.011234403402463374
352,bird-3934.png,0.011088400454088574
353,bird-3947.png,0.010867630702606984
354,bird-396.png,0.006892308385792403
355,bird-3960.png,0.011754226496150287
356,bird-3969.png,0.01075993856059394
357,bird-3978.png,0.012336777756430628
358,bird-3989.png,0.007964153333589255
359,bird-3991.png,0.00831767411766336
360,bird-3997.png,0.011348023072539418
361,bird-3998.png,0.012298298677803349
362,bird-4001.png,0.00978272152128295
363,bird-4003.png,0.012603184826807279
364,bird-4009.png,0.011167407136170001
365,bird-4034.png,0.012160232076755545
366,bird-4035.png,0.012571325423586207
367,bird-4074.png,0.010902152779104097
368,bird-4075.png,0.01309494896599774
369,bird-409.png,0.01117315260743367
370,bird-4101.png,0.013632420009222233
371,bird-4108.png,0.01152202615473388
372,bird-4110.png,0.013300249443340162
373,bird-4116.png,0.014192369998484671
374,bird-4133.png,0.011517349218748673
375,bird-4136.png,0.012571135259772336
376,bird-4146.png,0.013104474601918966
377,bird-4157.png,0.01429093602243368
378,bird-4163.png,0.013383109751969609
379,bird-4174.png,0.011421468713357351
380,bird-4203.png,0.013908044589968995
381,bird-4204.png,0.012841326766775846
382,bird-4208.png,0.014512428367738769
383,bird-4221.png,0.013735465144360571
384,bird-4231.png,0.009730760440183677
385,bird-4234.png,0.014764233489090407
386,bird-424.png,0.01578750356952937
387,bird-4244.png,0.013235385356354296
388,bird-4264.png,0.014614392985953698
389,bird-4286.png,0.011765519387044272
390,bird-4290.png,0.016008436874561497
391,bird-4299.png,0.008660119847166907
392,bird-430.png,0.013645499001693349
393,bird-4302.png,0.01292325867648983
394,bird-4319.png,0.011897117708219378
395,bird-4331.png,0.01604446876846213
396,bird-4359.png,0.016653308194729034
397,bird-436.png,0.01619282932207157
398,bird-4366.png,0.009559248325262186
399,bird-4369.png,0.002071563734025651
400,bird-4388.png,0.015974499367929534
401,bird-4414.png,0.015135028638629386
402,bird-4421.png,0.016715097518475355
403,bird-4427.png,0.015980815781519282
404,bird-4429.png,0.013312168674742518
405,bird-4434.png,0.015933313024468203
406,bird-4438.png,0.012923630307745931
407,bird-4440.png,0.014997036921199133
408,bird-4451.png,0.01636728848172818
409,bird-4452.png,0.009967139163051485
410,bird-4462.png,0.015512386780084996
411,bird-448.png,0.015394975041237609
412,bird-4483.png,0.01606649714319203
413,bird-449.png,0.0162827636921766
414,bird-4491.png,0.009172494253130834
415,bird-450.png,0.016172368472275874
416,bird-4522.png,0.016152352693726977
417,bird-4534.png,0.016999529771191034
418,bird-4535.png,0.016362991304105443
419,bird-4541.png,0.01511300580192993
420,bird-4546.png,0.01458162661255815
421,bird-4556.png,0.021630166490877463
422,bird-4565.png,0.01699412424685126
423,bird-4572.png,0.01666785199050419
424,bird-4601.png,0.011020977849943556
425,bird-4622.png,0.016090266552114263
426,bird-4630.png,0.01740339075366442
427,bird-4640.png,0.017681611766287464
428,bird-4642.png,0.015534613183145788
429,bird-4646.png,0.014562602577829774
430,bird-4653.png,0.017563001316883625
431,bird-4690.png,0.01800459605832708
432,bird-4691.png,0.01817646755090225
433,bird-4706.png,0.01745838423265254
434,bird-4729.png,0.017553682683119763
435,bird-4730.png,0.015349379884254666
436,bird-4732.png,0.01596404192379466
437,bird-4749.png,0.014327725381282635
438,bird-4753.png,0.018461518919350255
439,bird-4775.png,0.011413661233221833
440,bird-4782.png,0.013946170128227542
441,bird-4801.png,0.017403483356106385
442,bird-4811.png,0.019195698914022376
443,bird-4833.png,0.01584033361989087
444,bird-4842.png,0.019871803777292786
445,bird-4858.png,0.010756878903348444
446,bird-4873.png,0.01964088908485555
447,bird-4883.png,0.02051573809813686
448,bird-4885.png,0.020664729037323127
449,bird-4899.png,0.01945856068293881
450,bird-4903.png,0.015035992804865481
451,bird-4950.png,0.02077564624607145
452,bird-4955.png,0.020783912661033216
453,bird-497.png,0.020344835198835568
454,bird-4970.png,0.0050752889301220955
455,bird-498.png,0.015603537390176956
456,bird-4995.png,0.021004903130833613
457,bird-5015.png,0.021165628005401827
458,bird-5022.png,0.02190898844530179
459,bird-5023.png,0.020506900930978754
460,bird-5032.png,0.01461070140236828
461,bird-5042.png,0.020912097004328525
462,bird-5057.png,0.02222786278466085
463,bird-5085.png,0.021824377506465997
464,bird-5099.png,0.02033930666225022
465,bird-5118.png,0.017705978096669805
466,bird-5129.png,0.020488269441576196
467,bird-5133.png,0.022111315812290974
468,bird-5154.png,0.0214998090868818
469,bird-5165.png,0.02187165159105313
470,bird-5167.png,0.013786363989108973
471,bird-5169.png,0.02294546458825897
472,bird-5171.png,0.023256770157034014
473,bird-5196.png,0.022912312561182927
474,bird-5215.png,0.021856065845021547
475,bird-5219.png,0.016378587662074777
476,bird-5238.png,0.02208571325437207
477,bird-5244.png,0.022012102545228847
478,bird-5258.png,0.023679900337258745
479,bird-5261.png,0.022215395736256836
480,bird-5265.png,0.017696496640002567
481,bird-5274.png,0.023422738913618887
482,bird-5275.png,0.02364524392856554
483,bird-5324.png,0.023521565332486526
484,bird-5331.png,0.01696849871624166
485,bird-5344.png,0.021710300564816702
486,bird-5362.png,0.024811569788057538
487,bird-537.png,0.022626781612031858
488,bird-5373.png,0.02424601396169772
489,bird-5385.png,0.01782639118523773
490,bird-5401.png,0.024526707986007992
491,bird-5404.png,0.024703497046277438
492,bird-5405.png,0.024839955230906118
493,bird-5411.png,0.025144380192327828
494,bird-5419.png,0.016326225755001623
495,bird-5442.png,0.02300356032114167
496,bird-5453.png,0.025256369119715665
497,bird-5477.png,0.023550343314821875
498,bird-5479.png,0.02137819494131466
499,bird-548.png,0.016170081508752227
500,bird-5492.png,0.023396002703576568
501,bird-5514.png,0.02465825517714309
502,bird-5522.png,0.025440169187702043
503,bird-5533.png,0.024747604208259697
504,bird-5537.png,0.016435024059668603
505,bird-5547.png,0.0242055436699519
506,bird-5577.png,0.025701110704926713
507,bird-5589.png,0.025638155336117643
508,bird-559.png,0.02571966103642455
509,bird-5599.png,0.022246703444817637
510,bird-563.png,0.012650511958514566
511,bird-564.png,0.02436378551892457
512,bird-5640.png,0.0237784105929583
513,bird-5657.png,0.027082485465380748
514,bird-5659.png,0.020274433541716718
515,bird-5665.png,0.025166735196840304
516,bird-5680.png,0.023980556037886146
517,bird-5687.png,0.027745953073957268
518,bird-569.png,0.02801450292718338
519,bird-5691.png,0.026693741286777508
520,bird-5705.png,0.019181830072502286
521,bird-5708.png,0.025293704226645803
522,bird-5709.png,0.014280075899617115
523,bird-5712.png,0.027784438609835344
524,bird-5714.png,0.028043572269483022
525,bird-5719.png,0.02065168802804332
526,bird-5738.png,0.028144241039427108
527,bird-5739.png,0.027747810354402404
528,bird-5744.png,0.028565691122395057
529,bird-5753.png,0.02834056038937107
530,bird-5760.png,0.016539361630027127
531,bird-5771.png,0.02919281362263829
532,bird-5785.png,0.029636425011083614
533,bird-5789.png,0.029178842495012663
534,bird-5792.png,0.029040987101629768
535,bird-5800.png,0.023657943567529524
536,bird-5819.png,0.029180864368531945
537,bird-5837.png,0.015117871118655578
538,bird-5839.png,0.026517512577301755
539,bird-5840.png,0.018498283845773
540,bird-5859.png,0.015787678176171206
541,bird-5862.png,0.025808110119583817
542,bird-5886.png,0.02946361821134675
543,bird-5910.png,0.01639724569161445
544,bird-592.png,0.0296704378087044
545,bird-5944.png,0.025883834071867003
546,bird-5960.png,0.0259081509378143
547,bird-5999.png,0.030104802810594515
548,bird-6002.png,0.03036343382064226
549,bird-6024.png,0.025057545440133003
550,bird-603.png,0.02771051650703566
551,bird-6033.png,0.030131430964468717
552,bird-6040.png,0.030919671440734518
553,bird-6046.png,0.03073914334094158
554,bird-6050.png,0.031055001182456164
555,bird-6066.png,0.025869448312873244
556,bird-6073.png,0.032704894343010535
557,bird-6078.png,0.032586378961181654
558,bird-6083.png,0.029720542720821006
559,bird-6085.png,0.026627938384434165
560,bird-6093.png,0.022034810823547878
561,bird-6096.png,0.033226056375781604
562,bird-6106.png,0.03257086874178504
563,bird-6109.png,0.03368686093660271
564,bird-6113.png,0.03154237685238445
565,bird-6121.png,0.02870524620684686
566,bird-6137.png,0.033481494589322
567,bird-6145.png,0.03403199578096679
568,bird-6160.png,0.035223730208581466
569,bird-6170.png,0.033469715285962404
570,bird-6177.png,0.026799491489880988
571,bird-618.png,0.03332246216590177
572,bird-6189.png,0.03601363336387274
573,bird-6215.png,0.035752676977260034
574,bird-6220.png,0.03264617429750486
575,bird-623.png,0.028086381451201386
576,bird-6230.png,0.03590607702416579
577,bird-6232.png,0.03691401780178686
578,bird-6240.png,0.036319882651832454
579,bird-6248.png,0.03636092496229476
580,bird-6252.png,0.03117459531296986
581,bird-6260.png,0.03391983715222952
582,bird-6263.png,0.037188389674505766
583,bird-6270.png,0.03244902895631608
584,bird-6272.png,0.03806497745263045
585,bird-6277.png,0.03802595226904988
586,bird-630.png,0.0357908151751675
587,bird-6312.png,0.039041506448915055
588,bird-6323.png,0.03846703573411356
589,bird-6335.png,0.038630435801390625
590,bird-6341.png,0.038786790476327236
591,bird-6352.png,0.009343226873354482
592,bird-6353.png,0.03897733279544262
593,bird-6359.png,0.036283918402820234
594,bird-6360.png,0.04052021626540087
595,bird-6387.png,0.039033956930972176
596,bird-6407.png,0.03562675490173073
597,bird-6425.png,0.03922536129181319
598,bird-6427.png,0.04064581256625958
599,bird-6456.png,0.03865639166979759
600,bird-6457.png,0.04121172849116421
601,bird-6458.png,0.03344719600681879
602,bird-6475.png,0.03608585262693873
603,bird-6488.png,0.03825200407741324
604,bird-65.png,0.041669328731630505
605,bird-6501.png,0.04120003598378941
606,bird-6512.png,0.03586253437815271
607,bird-6515.png,0.03166660285168823
608,bird-6516.png,0.03110301102299753
609,bird-6519.png,0.04250686028302083
610,bird-6529.png,0.04110652589777019
611,bird-6533.png,0.019437916974829418
612,bird-6546.png,0.0426731516866278
613,bird-655.png,0.039245960414428654
614,bird-6559.png,0.04483021086407813
615,bird-6568.png,0.04401561734214543
616,bird-6589.png,0.0414430633509753
617,bird-6593.png,0.04088352899437576
618,bird-6595.png,0.04406447110393075
619,bird-6599.png,0.04441879638358137
620,bird-6604.png,0.04420985524457597
621,bird-6626.png,0.04196970156602961
622,bird-6636.png,0.026484114560098755
623,bird-6652.png,0.03510523886850294
624,bird-6666.png,0.04656696174227717
625,bird-6675.png,0.046082410814724084
626,bird-6679.png,0.043061773557527376
627,bird-6697.png,0.01587660861178984
628,bird-6699.png,0.046200370947292894
629,bird-67.png,0.04583936437834711
630,bird-6703.png,0.045592863129130565
631,bird-6707.png,0.04630947150896485
632,bird-6708.png,0.04263891700669436
633,bird-6713.png,0.04513571644963945
634,bird-6715.png,0.04815375923850156
635,bird-6719.png,0.04047993545831387
636,bird-6720.png,0.04823127010160519
637,bird-674.png,0.04069954323291483
638,bird-6740.png,0.047279058239443485
639,bird-6746.png,0.04629322568801051
640,bird-6763.png,0.04963644278563001
641,bird-6768.png,0.047517284498874345
642,bird-6773.png,0.046467985471601476
643,bird-6777.png,0.050770214308005365
644,bird-6778.png,0.030036731784497814
645,bird-6819.png,0.05020344552764007
646,bird-6845.png,0.04096511500366937
647,bird-6857.png,0.04215342879472198
648,bird-6880.png,0.04924765508433219
649,bird-6881.png,0.04744643609613359
650,bird-6895.png,0.05000509083224083
651,bird-6899.png,0.04576644906397448
652,bird-6901.png,0.03784316839394806
653,bird-6905.png,0.05016105676949342
654,bird-691.png,0.051013261674053303
655,bird-692.png,0.04827067113410408
656,bird-6922.png,0.05120851438022436
657,bird-6925.png,0.040701022135023884
658,bird-6928.png,0.0493073494147608
659,bird-6930.png,0.052440691340817684
660,bird-6939.png,0.051515740885871644
661,bird-6969.png,0.04913674984578637
662,bird-697.png,0.04131079110607791
663,bird-6981.png,0.05084837615302829
664,bird-70.png,0.049772305774853205
665,bird-7000.png,0.04869938024260183
666,bird-701.png,0.05240711977442706
667,bird-7019.png,0.046895198793338935
668,bird-7022.png,0.04936766116737604
669,bird-7023.png,0.05355455557053351
670,bird-7048.png,0.04563925074741208
671,bird-7049.png,0.052435744339594866
672,bird-7054.png,0.05110498413310346
673,bird-7056.png,0.031009771253212273
674,bird-706.png,0.054784411198447173
675,bird-7065.png,0.054333044857911905
676,bird-7068.png,0.04492234740891171
677,bird-7082.png,0.0526927227531297
678,bird-7090.png,0.030408846314461307
679,bird-7092.png,0.05248557381326434
680,bird-7093.png,0.05229338050819894
681,bird-7104.png,0.054139654045148436
682,bird-7107.png,0.0554880237660611
683,bird-7108.png,0.04621361695182019
684,bird-7112.png,0.04941946460398352
685,bird-7171.png,0.05508356360721111
686,bird-7177.png,0.05203704020382272
687,bird-7186.png,0.05335623607198564
688,bird-7190.png,0.03975377691600899
689,bird-7206.png,0.05365546904400611
690,bird-7216.png,0.05509103966945138
691,bird-7229.png,0.05507186428767425
692,bird-7230.png,0.0558034969577231
693,bird-7235.png,0.043933213271188286
694,bird-725.png,0.049787072694944444
695,bird-7254.png,0.05581646126806104
696,bird-7262.png,0.05569957283311051
697,bird-7266.png,0.05669326819338486
698,bird-7286.png,0.048898614838628306
699,bird-7304.png,0.05683936748970927
700,bird-731.png,0.057830620250852324
701,bird-7312.png,0.03906117432625403
702,bird-7319.png,0.05672129130639587
703,bird-7321.png,0.05115211333744872
704,bird-7340.png,0.05505732744519041
705,bird-7348.png,0.056669023397158624
706,bird-7351.png,0.05520157711042652
707,bird-7360.png,0.057058787526951996
708,bird-7366.png,0.05657355112831615
709,bird-7375.png,0.04396132175334966
710,bird-7395.png,0.056328178991958376
711,bird-740.png,0.05504522096411054
712,bird-7425.png,0.05796090135830647
713,bird-7427.png,0.05730118506433847
714,bird-7430.png,0.04946750555520902
715,bird-7457.png,0.05743354430312247
716,bird-7458.png,0.05761944951177502
717,bird-7463.png,0.05701839482601959
718,bird-748.png,0.05672229534378376
719,bird-7488.png,0.04905245686897551
720,bird-7494.png,0.057520339423242146
721,bird-75.png,0.05653542372464956
722,bird-7508.png,0.05078957492373064
723,bird-751.png,0.05787195412293727
724,bird-7517.png,0.052278724945589015
725,bird-7519.png,0.054565828360366955
726,bird-7521.png,0.058522323930402124
727,bird-7530.png,0.057477457902655106
728,bird-754.png,0.058579732439952036
